OrderID,Status,StatusTimestamp
R00424,Submitted,08/03/2023 14:07:00
R00424,In Progress,08/03/2023 14:08:00
R00424,Delivered,08/03/2023 14:22:00
R00425,Submitted,22/03/2023 20:12:00
R00425,In Progress,22/03/2023 20:14:00
R00425,Delivered,22/03/2023 20:28:00
R00426,Submitted,29/03/2023 15:11:00
R00426,In Progress,29/03/2023 15:15:00
R00426,Delivered,29/03/2023 15:23:00
R00427,Submitted,23/05/2023 11:25:00
R00427,In Progress,23/05/2023 11:29:00
R00427,Delivered,23/05/2023 11:44:00
R00428,Submitted,20/11/2023 11:38:00
R00428,In Progress,20/11/2023 11:42:00
R00428,Delivered,20/11/2023 11:54:00
R00429,Submitted,30/05/2023 17:18:00
R00429,In Progress,30/05/2023 17:22:00
R00429,Delivered,30/05/2023 17:35:00
R00430,Submitted,09/06/2023 20:10:00
R00430,In Progress,09/06/2023 20:13:00
R00430,Delivered,09/06/2023 20:27:00
R00431,Submitted,31/03/2023 16:22:00
R00431,In Progress,31/03/2023 16:26:00
R00431,Delivered,31/03/2023 16:38:00
R00432,Submitted,25/02/2023 13:04:00
R00432,In Progress,25/02/2023 13:06:00
R00432,Delivered,25/02/2023 13:20:00
R00433,Submitted,05/06/2023 10:25:00
R00433,In Progress,05/06/2023 10:30:00
R00433,Delivered,05/06/2023 10:35:00
R00434,Submitted,07/05/2023 20:36:00
R00434,In Progress,07/05/2023 20:38:00
R00434,Delivered,07/05/2023 20:55:00
R00435,Submitted,19/09/2023 11:42:00
R00435,In Progress,19/09/2023 11:43:00
R00435,Delivered,19/09/2023 11:57:00
R00436,Submitted,27/01/2023 14:42:00
R00436,In Progress,27/01/2023 14:45:00
R00436,Delivered,27/01/2023 14:56:00
R00437,Submitted,10/03/2023 14:41:00
R00437,In Progress,10/03/2023 14:42:00
R00437,Delivered,10/03/2023 14:53:00
R00438,Submitted,21/03/2023 14:19:00
R00438,In Progress,21/03/2023 14:25:00
R00438,Delivered,21/03/2023 14:34:00
R00439,Submitted,02/09/2023 18:29:00
R00439,In Progress,02/09/2023 18:32:00
R00439,Delivered,02/09/2023 18:47:00
R00440,Submitted,06/05/2023 14:37:00
R00440,In Progress,06/05/2023 14:43:00
R00440,Delivered,06/05/2023 14:48:00
R00441,Submitted,13/09/2023 14:26:00
R00441,In Progress,13/09/2023 14:31:00
R00441,Delivered,13/09/2023 14:43:00
R00442,Submitted,08/10/2023 15:24:00
R00442,In Progress,08/10/2023 15:26:00
R00442,Delivered,08/10/2023 15:37:00
R00443,Submitted,15/04/2023 20:43:00
R00443,In Progress,15/04/2023 20:49:00
R00443,Delivered,15/04/2023 20:58:00
R00444,Submitted,03/04/2023 18:10:00
R00444,In Progress,03/04/2023 18:11:00
R00444,Delivered,03/04/2023 18:22:00
R00445,Submitted,22/10/2023 11:29:00
R00445,In Progress,22/10/2023 11:34:00
R00445,Delivered,22/10/2023 11:44:00
R00446,Submitted,22/08/2023 19:34:00
R00446,In Progress,22/08/2023 19:38:00
R00446,Delivered,22/08/2023 19:52:00
R00447,Submitted,26/05/2023 15:37:00
R00447,In Progress,26/05/2023 15:42:00
R00447,Delivered,26/05/2023 15:49:00
R00448,Submitted,03/05/2023 14:42:00
R00448,In Progress,03/05/2023 14:47:00
R00448,Delivered,03/05/2023 14:56:00
R00449,Submitted,06/07/2023 10:42:00
R00449,In Progress,06/07/2023 10:46:00
R00449,Delivered,06/07/2023 10:57:00
R00450,Submitted,12/09/2023 21:40:00
R00450,In Progress,12/09/2023 21:43:00
R00450,Delivered,12/09/2023 21:57:00
R00451,Submitted,11/05/2023 19:42:00
R00451,In Progress,11/05/2023 19:47:00
R00451,Delivered,11/05/2023 19:54:00
R00452,Submitted,12/05/2023 15:31:00
R00452,In Progress,12/05/2023 15:33:00
R00452,Delivered,12/05/2023 15:46:00
R00453,Submitted,11/05/2023 12:34:00
R00453,In Progress,11/05/2023 12:39:00
R00453,Delivered,11/05/2023 12:49:00
R00454,Submitted,28/10/2023 21:35:00
R00454,In Progress,28/10/2023 21:41:00
R00454,Delivered,28/10/2023 21:46:00
R00455,Submitted,12/11/2023 18:19:00
R00455,In Progress,12/11/2023 18:24:00
R00455,Delivered,12/11/2023 18:38:00
R00456,Submitted,07/05/2023 13:07:00
R00456,In Progress,07/05/2023 13:10:00
R00456,Delivered,07/05/2023 13:26:00
R00457,Submitted,28/03/2023 17:40:00
R00457,In Progress,28/03/2023 17:44:00
R00457,Delivered,28/03/2023 17:57:00
R00458,Submitted,16/09/2023 20:36:00
R00458,In Progress,16/09/2023 20:41:00
R00458,Delivered,16/09/2023 20:49:00
R00459,Submitted,19/03/2023 16:16:00
R00459,In Progress,19/03/2023 16:20:00
R00459,Delivered,19/03/2023 16:32:00
R00460,Submitted,07/03/2023 14:37:00
R00460,In Progress,07/03/2023 14:42:00
R00460,Delivered,07/03/2023 14:51:00
R00461,Submitted,21/03/2023 14:39:00
R00461,In Progress,21/03/2023 14:45:00
R00461,Delivered,21/03/2023 14:49:00
R00462,Submitted,10/04/2023 17:32:00
R00462,In Progress,10/04/2023 17:36:00
R00462,Delivered,10/04/2023 17:42:00
R00463,Submitted,21/07/2023 21:29:00
R00463,In Progress,21/07/2023 21:35:00
R00463,Delivered,21/07/2023 21:39:00
R00464,Submitted,13/04/2023 18:21:00
R00464,In Progress,13/04/2023 18:24:00
R00464,Delivered,13/04/2023 18:37:00
R00465,Submitted,08/06/2023 15:39:00
R00465,In Progress,08/06/2023 15:42:00
R00465,Delivered,08/06/2023 15:58:00
R00466,Submitted,09/11/2023 12:18:00
R00466,In Progress,09/11/2023 12:19:00
R00466,Delivered,09/11/2023 12:28:00
R00467,Submitted,12/03/2023 16:24:00
R00467,In Progress,12/03/2023 16:30:00
R00467,Delivered,12/03/2023 16:38:00
R00468,Submitted,13/03/2023 21:29:00
R00468,In Progress,13/03/2023 21:35:00
R00468,Delivered,13/03/2023 21:43:00
R00469,Submitted,02/09/2023 10:27:00
R00469,In Progress,02/09/2023 10:33:00
R00469,Delivered,02/09/2023 10:37:00
R00470,Submitted,18/05/2023 16:09:00
R00470,In Progress,18/05/2023 16:15:00
R00470,Delivered,18/05/2023 16:20:00
R00471,Submitted,07/05/2023 15:26:00
R00471,In Progress,07/05/2023 15:30:00
R00471,Delivered,07/05/2023 15:41:00
R00472,Submitted,28/02/2023 11:16:00
R00472,In Progress,28/02/2023 11:19:00
R00472,Delivered,28/02/2023 11:30:00
R00473,Submitted,06/06/2023 11:09:00
R00473,In Progress,06/06/2023 11:10:00
R00473,Delivered,06/06/2023 11:27:00
R00474,Submitted,08/03/2023 10:12:00
R00474,In Progress,08/03/2023 10:16:00
R00474,Delivered,08/03/2023 10:29:00
R00475,Submitted,22/06/2023 21:06:00
R00475,In Progress,22/06/2023 21:10:00
R00475,Delivered,22/06/2023 21:18:00
R00476,Submitted,26/04/2023 16:36:00
R00476,In Progress,26/04/2023 16:38:00
R00476,Delivered,26/04/2023 16:55:00
R00477,Submitted,06/08/2023 21:28:00
R00477,In Progress,06/08/2023 21:32:00
R00477,Delivered,06/08/2023 21:41:00
R00478,Submitted,26/11/2023 11:15:00
R00478,In Progress,26/11/2023 11:16:00
R00478,Delivered,26/11/2023 11:26:00
R00479,Submitted,11/06/2023 16:10:00
R00479,In Progress,11/06/2023 16:15:00
R00479,Delivered,11/06/2023 16:29:00
R00480,Submitted,16/09/2023 17:23:00
R00480,In Progress,16/09/2023 17:29:00
R00480,Delivered,16/09/2023 17:40:00
R00481,Submitted,14/09/2023 10:15:00
R00481,In Progress,14/09/2023 10:16:00
R00481,Delivered,14/09/2023 10:34:00
R00482,Submitted,21/03/2023 19:13:00
R00482,In Progress,21/03/2023 19:17:00
R00482,Delivered,21/03/2023 19:30:00
R00483,Submitted,15/06/2023 16:26:00
R00483,In Progress,15/06/2023 16:27:00
R00483,Delivered,15/06/2023 16:43:00
R00484,Submitted,25/10/2023 13:11:00
R00484,In Progress,25/10/2023 13:17:00
R00484,Delivered,25/10/2023 13:24:00
R00485,Submitted,29/10/2023 21:10:00
R00485,In Progress,29/10/2023 21:11:00
R00485,Delivered,29/10/2023 21:28:00
R00486,Submitted,04/10/2023 11:25:00
R00486,In Progress,04/10/2023 11:28:00
R00486,Delivered,04/10/2023 11:36:00
R00487,Submitted,21/09/2023 17:33:00
R00487,In Progress,21/09/2023 17:36:00
R00487,Delivered,21/09/2023 17:47:00
R00488,Submitted,27/06/2023 14:16:00
R00488,In Progress,27/06/2023 14:22:00
R00488,Delivered,27/06/2023 14:34:00
R00489,Submitted,24/10/2023 19:18:00
R00489,In Progress,24/10/2023 19:24:00
R00489,Delivered,24/10/2023 19:33:00
R00490,Submitted,17/03/2023 14:27:00
R00490,In Progress,17/03/2023 14:29:00
R00490,Delivered,17/03/2023 14:46:00
R00491,Submitted,20/08/2023 13:20:00
R00491,In Progress,20/08/2023 13:22:00
R00491,Delivered,20/08/2023 13:31:00
R00492,Submitted,25/02/2023 13:35:00
R00492,In Progress,25/02/2023 13:41:00
R00492,Delivered,25/02/2023 13:53:00
R00493,Submitted,27/03/2023 13:13:00
R00493,In Progress,27/03/2023 13:14:00
R00493,Delivered,27/03/2023 13:27:00
R00494,Submitted,03/02/2023 21:34:00
R00494,In Progress,03/02/2023 21:38:00
R00494,Delivered,03/02/2023 21:44:00
R00495,Submitted,25/01/2023 16:38:00
R00495,In Progress,25/01/2023 16:39:00
R00495,Delivered,25/01/2023 16:56:00
R00496,Submitted,30/10/2023 21:24:00
R00496,In Progress,30/10/2023 21:26:00
R00496,Delivered,30/10/2023 21:36:00
R00497,Submitted,03/03/2023 19:14:00
R00497,In Progress,03/03/2023 19:19:00
R00497,Delivered,03/03/2023 19:31:00
R00498,Submitted,05/04/2023 20:24:00
R00498,In Progress,05/04/2023 20:27:00
R00498,Delivered,05/04/2023 20:37:00
R00499,Submitted,22/05/2023 17:12:00
R00499,In Progress,22/05/2023 17:16:00
R00499,Delivered,22/05/2023 17:23:00
R00500,Submitted,01/03/2023 17:08:00
R00500,In Progress,01/03/2023 17:09:00
R00500,Delivered,01/03/2023 17:24:00
R00501,Submitted,14/05/2023 16:30:00
R00501,In Progress,14/05/2023 16:36:00
R00501,Delivered,14/05/2023 16:42:00
R00502,Submitted,23/07/2023 21:33:00
R00502,In Progress,23/07/2023 21:38:00
R00502,Delivered,23/07/2023 21:51:00
R00503,Submitted,25/06/2023 21:24:00
R00503,In Progress,25/06/2023 21:27:00
R00503,Delivered,25/06/2023 21:36:00
R00504,Submitted,26/09/2023 20:11:00
R00504,In Progress,26/09/2023 20:12:00
R00504,Delivered,26/09/2023 20:21:00
R00505,Submitted,04/09/2023 15:28:00
R00505,In Progress,04/09/2023 15:33:00
R00505,Delivered,04/09/2023 15:41:00
R00506,Submitted,09/05/2023 13:35:00
R00506,In Progress,09/05/2023 13:38:00
R00506,Delivered,09/05/2023 13:48:00
R00507,Submitted,05/04/2023 20:27:00
R00507,In Progress,05/04/2023 20:29:00
R00507,Delivered,05/04/2023 20:42:00
R00508,Submitted,18/05/2023 13:20:00
R00508,In Progress,18/05/2023 13:21:00
R00508,Delivered,18/05/2023 13:35:00
R00509,Submitted,03/03/2023 13:41:00
R00509,In Progress,03/03/2023 13:45:00
R00509,Delivered,03/03/2023 13:58:00
R00510,Submitted,26/03/2023 16:03:00
R00510,In Progress,26/03/2023 16:08:00
R00510,Delivered,26/03/2023 16:19:00
R00511,Submitted,02/05/2023 16:24:00
R00511,In Progress,02/05/2023 16:25:00
R00511,Delivered,02/05/2023 16:36:00
R00512,Submitted,02/06/2023 13:37:00
R00512,In Progress,02/06/2023 13:43:00
R00512,Delivered,02/06/2023 13:52:00
R00513,Submitted,05/04/2023 10:23:00
R00513,In Progress,05/04/2023 10:24:00
R00513,Delivered,05/04/2023 10:41:00
R00514,Submitted,26/03/2023 14:23:00
R00514,In Progress,26/03/2023 14:27:00
R00514,Delivered,26/03/2023 14:38:00
R00515,Submitted,15/04/2023 12:36:00
R00515,In Progress,15/04/2023 12:41:00
R00515,Delivered,15/04/2023 12:54:00
R00516,Submitted,19/07/2023 12:09:00
R00516,In Progress,19/07/2023 12:11:00
R00516,Delivered,19/07/2023 12:28:00
R00517,Submitted,02/06/2023 19:14:00
R00517,In Progress,02/06/2023 19:19:00
R00517,Delivered,02/06/2023 19:24:00
R00518,Submitted,29/10/2023 13:31:00
R00518,In Progress,29/10/2023 13:34:00
R00518,Delivered,29/10/2023 13:48:00
R00519,Submitted,23/05/2023 12:40:00
R00519,In Progress,23/05/2023 12:44:00
R00519,Delivered,23/05/2023 12:59:00
R00520,Submitted,20/05/2023 10:19:00
R00520,In Progress,20/05/2023 10:22:00
R00520,Delivered,20/05/2023 10:31:00
R00521,Submitted,01/04/2023 13:42:00
R00521,In Progress,01/04/2023 13:46:00
R00521,Delivered,01/04/2023 13:52:00
R00522,Submitted,27/05/2023 10:12:00
R00522,In Progress,27/05/2023 10:13:00
R00522,Delivered,27/05/2023 10:24:00
R00523,Submitted,24/02/2023 15:03:00
R00523,In Progress,24/02/2023 15:09:00
R00523,Delivered,24/02/2023 15:13:00
R00524,Submitted,24/05/2023 20:22:00
R00524,In Progress,24/05/2023 20:27:00
R00524,Delivered,24/05/2023 20:35:00
R00525,Submitted,27/03/2023 20:23:00
R00525,In Progress,27/03/2023 20:29:00
R00525,Delivered,27/03/2023 20:35:00
R00526,Submitted,28/05/2023 20:16:00
R00526,In Progress,28/05/2023 20:21:00
R00526,Delivered,28/05/2023 20:26:00
R00527,Submitted,25/03/2023 15:37:00
R00527,In Progress,25/03/2023 15:43:00
R00527,Delivered,25/03/2023 15:53:00
R00528,Submitted,18/03/2023 16:27:00
R00528,In Progress,18/03/2023 16:28:00
R00528,Delivered,18/03/2023 16:43:00
R00529,Submitted,23/09/2023 11:41:00
R00529,In Progress,23/09/2023 11:44:00
R00529,Delivered,23/09/2023 11:51:00
R00530,Submitted,23/04/2023 16:12:00
R00530,In Progress,23/04/2023 16:16:00
R00530,Delivered,23/04/2023 16:27:00
R00531,Submitted,13/09/2023 16:07:00
R00531,In Progress,13/09/2023 16:09:00
R00531,Delivered,13/09/2023 16:23:00
R00532,Submitted,27/03/2023 13:04:00
R00532,In Progress,27/03/2023 13:07:00
R00532,Delivered,27/03/2023 13:22:00
R00533,Submitted,23/04/2023 13:26:00
R00533,In Progress,23/04/2023 13:30:00
R00533,Delivered,23/04/2023 13:40:00
R00534,Submitted,09/03/2023 19:36:00
R00534,In Progress,09/03/2023 19:39:00
R00534,Delivered,09/03/2023 19:47:00
R00535,Submitted,18/04/2023 15:40:00
R00535,In Progress,18/04/2023 15:43:00
R00535,Delivered,18/04/2023 15:55:00
R00536,Submitted,18/04/2023 18:35:00
R00536,In Progress,18/04/2023 18:39:00
R00536,Delivered,18/04/2023 18:51:00
R00537,Submitted,22/08/2023 15:29:00
R00537,In Progress,22/08/2023 15:32:00
R00537,Delivered,22/08/2023 15:39:00
R00538,Submitted,02/04/2023 16:20:00
R00538,In Progress,02/04/2023 16:24:00
R00538,Delivered,02/04/2023 16:38:00
R00539,Submitted,16/06/2023 16:42:00
R00539,In Progress,16/06/2023 16:43:00
R00539,Delivered,16/06/2023 16:54:00
R00540,Submitted,22/05/2023 21:06:00
R00540,In Progress,22/05/2023 21:09:00
R00540,Delivered,22/05/2023 21:17:00
R00541,Submitted,02/05/2023 10:31:00
R00541,In Progress,02/05/2023 10:34:00
R00541,Delivered,02/05/2023 10:43:00
R00542,Submitted,16/03/2023 21:39:00
R00542,In Progress,16/03/2023 21:42:00
R00542,Delivered,16/03/2023 21:51:00
R00543,Submitted,11/09/2023 18:40:00
R00543,In Progress,11/09/2023 18:43:00
R00543,Delivered,11/09/2023 18:54:00
R00544,Submitted,28/08/2023 19:41:00
R00544,In Progress,28/08/2023 19:43:00
R00544,Delivered,28/08/2023 19:52:00
R00545,Submitted,26/04/2023 17:19:00
R00545,In Progress,26/04/2023 17:21:00
R00545,Delivered,26/04/2023 17:35:00
R00546,Submitted,25/04/2023 16:03:00
R00546,In Progress,25/04/2023 16:09:00
R00546,Delivered,25/04/2023 16:14:00
R00547,Submitted,06/05/2023 16:33:00
R00547,In Progress,06/05/2023 16:37:00
R00547,Delivered,06/05/2023 16:49:00
R00548,Submitted,13/05/2023 19:11:00
R00548,In Progress,13/05/2023 19:17:00
R00548,Delivered,13/05/2023 19:27:00
R00549,Submitted,11/04/2023 10:34:00
R00549,In Progress,11/04/2023 10:40:00
R00549,Delivered,11/04/2023 10:52:00
R00550,Submitted,16/06/2023 13:39:00
R00550,In Progress,16/06/2023 13:45:00
R00550,Delivered,16/06/2023 13:51:00
R00551,Submitted,28/03/2023 12:22:00
R00551,In Progress,28/03/2023 12:27:00
R00551,Delivered,28/03/2023 12:34:00
R00552,Submitted,20/02/2023 14:03:00
R00552,In Progress,20/02/2023 14:09:00
R00552,Delivered,20/02/2023 14:13:00
R00553,Submitted,21/02/2023 10:39:00
R00553,In Progress,21/02/2023 10:40:00
R00553,Delivered,21/02/2023 10:56:00
R00554,Submitted,26/03/2023 21:10:00
R00554,In Progress,26/03/2023 21:15:00
R00554,Delivered,26/03/2023 21:26:00
R00555,Submitted,08/03/2023 20:04:00
R00555,In Progress,08/03/2023 20:10:00
R00555,Delivered,08/03/2023 20:19:00
R00556,Submitted,04/09/2023 19:31:00
R00556,In Progress,04/09/2023 19:35:00
R00556,Delivered,04/09/2023 19:43:00
R00557,Submitted,09/02/2023 20:18:00
R00557,In Progress,09/02/2023 20:20:00
R00557,Delivered,09/02/2023 20:29:00
R00558,Submitted,21/06/2023 19:42:00
R00558,In Progress,21/06/2023 19:46:00
R00558,Delivered,21/06/2023 20:01:00
R00559,Submitted,15/08/2023 15:07:00
R00559,In Progress,15/08/2023 15:09:00
R00559,Delivered,15/08/2023 15:25:00
R00560,Submitted,27/03/2023 12:31:00
R00560,In Progress,27/03/2023 12:36:00
R00560,Delivered,27/03/2023 12:43:00
R00561,Submitted,28/10/2023 21:27:00
R00561,In Progress,28/10/2023 21:28:00
R00561,Delivered,28/10/2023 21:43:00
R00562,Submitted,02/08/2023 20:17:00
R00562,In Progress,02/08/2023 20:23:00
R00562,Delivered,02/08/2023 20:27:00
R00563,Submitted,25/04/2023 12:21:00
R00563,In Progress,25/04/2023 12:22:00
R00563,Delivered,25/04/2023 12:35:00
R00564,Submitted,13/04/2023 16:19:00
R00564,In Progress,13/04/2023 16:25:00
R00564,Delivered,13/04/2023 16:29:00
R00565,Submitted,15/06/2023 11:26:00
R00565,In Progress,15/06/2023 11:31:00
R00565,Delivered,15/06/2023 11:36:00
R00566,Submitted,27/05/2023 21:22:00
R00566,In Progress,27/05/2023 21:27:00
R00566,Delivered,27/05/2023 21:32:00
R00567,Submitted,07/05/2023 16:43:00
R00567,In Progress,07/05/2023 16:46:00
R00567,Delivered,07/05/2023 17:00:00
R00568,Submitted,30/08/2023 21:11:00
R00568,In Progress,30/08/2023 21:15:00
R00568,Delivered,30/08/2023 21:27:00
R00569,Submitted,28/02/2023 10:10:00
R00569,In Progress,28/02/2023 10:13:00
R00569,Delivered,28/02/2023 10:24:00
R00570,Submitted,05/06/2023 20:21:00
R00570,In Progress,05/06/2023 20:26:00
R00570,Delivered,05/06/2023 20:40:00
R00571,Submitted,05/07/2023 17:38:00
R00571,In Progress,05/07/2023 17:42:00
R00571,Delivered,05/07/2023 17:55:00
R00572,Submitted,09/05/2023 15:11:00
R00572,In Progress,09/05/2023 15:15:00
R00572,Delivered,09/05/2023 15:25:00
R00573,Submitted,11/03/2023 18:16:00
R00573,In Progress,11/03/2023 18:20:00
R00573,Delivered,11/03/2023 18:33:00
R00574,Submitted,09/06/2023 21:18:00
R00574,In Progress,09/06/2023 21:23:00
R00574,Delivered,09/06/2023 21:37:00
R00575,Submitted,09/09/2023 10:30:00
R00575,In Progress,09/09/2023 10:36:00
R00575,Delivered,09/09/2023 10:40:00
R00576,Submitted,02/04/2023 20:35:00
R00576,In Progress,02/04/2023 20:40:00
R00576,Delivered,02/04/2023 20:52:00
R00577,Submitted,29/05/2023 15:10:00
R00577,In Progress,29/05/2023 15:16:00
R00577,Delivered,29/05/2023 15:24:00
R00578,Submitted,25/06/2023 10:38:00
R00578,In Progress,25/06/2023 10:41:00
R00578,Delivered,25/06/2023 10:53:00
R00579,Submitted,29/01/2023 17:37:00
R00579,In Progress,29/01/2023 17:43:00
R00579,Delivered,29/01/2023 17:54:00
R00580,Submitted,12/05/2023 21:13:00
R00580,In Progress,12/05/2023 21:19:00
R00580,Delivered,12/05/2023 21:28:00
R00581,Submitted,23/03/2023 16:29:00
R00581,In Progress,23/03/2023 16:34:00
R00581,Delivered,23/03/2023 16:43:00
R00582,Submitted,27/11/2023 18:21:00
R00582,In Progress,27/11/2023 18:24:00
R00582,Delivered,27/11/2023 18:39:00
R00583,Submitted,18/10/2023 16:10:00
R00583,In Progress,18/10/2023 16:13:00
R00583,Delivered,18/10/2023 16:24:00
R00584,Submitted,26/04/2023 20:10:00
R00584,In Progress,26/04/2023 20:14:00
R00584,Delivered,26/04/2023 20:22:00
R00585,Submitted,21/09/2023 21:41:00
R00585,In Progress,21/09/2023 21:44:00
R00585,Delivered,21/09/2023 22:00:00
R00586,Submitted,25/02/2023 17:36:00
R00586,In Progress,25/02/2023 17:41:00
R00586,Delivered,25/02/2023 17:54:00
R00587,Submitted,27/06/2023 18:41:00
R00587,In Progress,27/06/2023 18:44:00
R00587,Delivered,27/06/2023 18:58:00
R00588,Submitted,10/09/2023 12:16:00
R00588,In Progress,10/09/2023 12:21:00
R00588,Delivered,10/09/2023 12:32:00
R00589,Submitted,07/05/2023 21:43:00
R00589,In Progress,07/05/2023 21:46:00
R00589,Delivered,07/05/2023 21:57:00
R00590,Submitted,30/09/2023 15:38:00
R00590,In Progress,30/09/2023 15:40:00
R00590,Delivered,30/09/2023 15:52:00
R00591,Submitted,21/06/2023 16:12:00
R00591,In Progress,21/06/2023 16:16:00
R00591,Delivered,21/06/2023 16:31:00
R00592,Submitted,07/07/2023 19:08:00
R00592,In Progress,07/07/2023 19:11:00
R00592,Delivered,07/07/2023 19:22:00
R00593,Submitted,20/10/2023 15:31:00
R00593,In Progress,20/10/2023 15:35:00
R00593,Delivered,20/10/2023 15:41:00
R00594,Submitted,17/04/2023 15:30:00
R00594,In Progress,17/04/2023 15:32:00
R00594,Delivered,17/04/2023 15:49:00
R00595,Submitted,17/06/2023 14:29:00
R00595,In Progress,17/06/2023 14:31:00
R00595,Delivered,17/06/2023 14:41:00
R00596,Submitted,23/03/2023 21:33:00
R00596,In Progress,23/03/2023 21:38:00
R00596,Delivered,23/03/2023 21:49:00
R00597,Submitted,04/06/2023 17:08:00
R00597,In Progress,04/06/2023 17:13:00
R00597,Delivered,04/06/2023 17:20:00
R00598,Submitted,31/03/2023 18:14:00
R00598,In Progress,31/03/2023 18:17:00
R00598,Delivered,31/03/2023 18:25:00
R00599,Submitted,08/03/2023 20:30:00
R00599,In Progress,08/03/2023 20:32:00
R00599,Delivered,08/03/2023 20:46:00
R00600,Submitted,21/08/2023 19:16:00
R00600,In Progress,21/08/2023 19:18:00
R00600,Delivered,21/08/2023 19:27:00
R00601,Submitted,10/03/2023 14:04:00
R00601,In Progress,10/03/2023 14:09:00
R00601,Delivered,10/03/2023 14:18:00
R00602,Submitted,09/07/2023 10:32:00
R00602,In Progress,09/07/2023 10:36:00
R00602,Delivered,09/07/2023 10:43:00
R00603,Submitted,22/02/2023 15:15:00
R00603,In Progress,22/02/2023 15:16:00
R00603,Delivered,22/02/2023 15:27:00
R00604,Submitted,12/11/2023 12:24:00
R00604,In Progress,12/11/2023 12:30:00
R00604,Delivered,12/11/2023 12:39:00
R00605,Submitted,14/08/2023 10:04:00
R00605,In Progress,14/08/2023 10:05:00
R00605,Delivered,14/08/2023 10:19:00
R00606,Submitted,19/05/2023 11:21:00
R00606,In Progress,19/05/2023 11:27:00
R00606,Delivered,19/05/2023 11:31:00
R00607,Submitted,29/01/2023 21:05:00
R00607,In Progress,29/01/2023 21:09:00
R00607,Delivered,29/01/2023 21:17:00
R00608,Submitted,16/05/2023 18:38:00
R00608,In Progress,16/05/2023 18:40:00
R00608,Delivered,16/05/2023 18:51:00
R00609,Submitted,05/11/2023 14:31:00
R00609,In Progress,05/11/2023 14:32:00
R00609,Delivered,05/11/2023 14:41:00
R00610,Submitted,15/05/2023 19:43:00
R00610,In Progress,15/05/2023 19:44:00
R00610,Delivered,15/05/2023 19:59:00
R00611,Submitted,02/06/2023 10:41:00
R00611,In Progress,02/06/2023 10:47:00
R00611,Delivered,02/06/2023 10:54:00
R00612,Submitted,03/05/2023 13:11:00
R00612,In Progress,03/05/2023 13:17:00
R00612,Delivered,03/05/2023 13:28:00
R00613,Submitted,12/09/2023 17:21:00
R00613,In Progress,12/09/2023 17:23:00
R00613,Delivered,12/09/2023 17:39:00
R00614,Submitted,13/05/2023 16:11:00
R00614,In Progress,13/05/2023 16:13:00
R00614,Delivered,13/05/2023 16:30:00
R00615,Submitted,30/03/2023 12:07:00
R00615,In Progress,30/03/2023 12:13:00
R00615,Delivered,30/03/2023 12:20:00
R00616,Submitted,09/05/2023 11:04:00
R00616,In Progress,09/05/2023 11:09:00
R00616,Delivered,09/05/2023 11:20:00
R00617,Submitted,09/06/2023 11:40:00
R00617,In Progress,09/06/2023 11:42:00
R00617,Delivered,09/06/2023 11:52:00
R00618,Submitted,22/03/2023 14:25:00
R00618,In Progress,22/03/2023 14:26:00
R00618,Delivered,22/03/2023 14:41:00
R00619,Submitted,10/08/2023 21:43:00
R00619,In Progress,10/08/2023 21:44:00
R00619,Delivered,10/08/2023 21:55:00
R00620,Submitted,26/05/2023 18:34:00
R00620,In Progress,26/05/2023 18:37:00
R00620,Delivered,26/05/2023 18:46:00
R00621,Submitted,09/10/2023 13:11:00
R00621,In Progress,09/10/2023 13:16:00
R00621,Delivered,09/10/2023 13:25:00
R00622,Submitted,12/06/2023 12:07:00
R00622,In Progress,12/06/2023 12:09:00
R00622,Delivered,12/06/2023 12:19:00
R00623,Submitted,04/11/2023 10:31:00
R00623,In Progress,04/11/2023 10:37:00
R00623,Delivered,04/11/2023 10:41:00
R00624,Submitted,23/04/2023 12:04:00
R00624,In Progress,23/04/2023 12:08:00
R00624,Delivered,23/04/2023 12:21:00
R00625,Submitted,28/11/2023 12:41:00
R00625,In Progress,28/11/2023 12:42:00
R00625,Delivered,28/11/2023 12:52:00
R00626,Submitted,31/07/2023 11:12:00
R00626,In Progress,31/07/2023 11:13:00
R00626,Delivered,31/07/2023 11:26:00
R00627,Submitted,28/11/2023 19:24:00
R00627,In Progress,28/11/2023 19:29:00
R00627,Delivered,28/11/2023 19:42:00
R00628,Submitted,10/07/2023 10:10:00
R00628,In Progress,10/07/2023 10:14:00
R00628,Delivered,10/07/2023 10:20:00
R00629,Submitted,08/10/2023 14:43:00
R00629,In Progress,08/10/2023 14:46:00
R00629,Delivered,08/10/2023 15:01:00
R00630,Submitted,10/12/2023 16:21:00
R00630,In Progress,10/12/2023 16:24:00
R00630,Delivered,10/12/2023 16:35:00
R00631,Submitted,09/09/2023 16:43:00
R00631,In Progress,09/09/2023 16:45:00
R00631,Delivered,09/09/2023 16:57:00
R00632,Submitted,06/06/2023 14:27:00
R00632,In Progress,06/06/2023 14:31:00
R00632,Delivered,06/06/2023 14:43:00
R00633,Submitted,19/04/2023 21:16:00
R00633,In Progress,19/04/2023 21:19:00
R00633,Delivered,19/04/2023 21:26:00
R00634,Submitted,06/05/2023 15:12:00
R00634,In Progress,06/05/2023 15:18:00
R00634,Delivered,06/05/2023 15:23:00
R00635,Submitted,02/12/2023 16:19:00
R00635,In Progress,02/12/2023 16:23:00
